previous_year_rating,education,department,region,gender,recruitment_channel,no_of_trainings,age,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
5.0,Bachelor's,Procurement,region_2,Female,other,1,35,8,Yes,No,65,No
3.0,Master's & above,Procurement,region_22,Female,other,1,39,2,Yes,No,73,No
4.0,Master's & above,Procurement,region_7,Female,sourcing,2,38,10,No,No,74,No
2.0,Bachelor's,Sales & Marketing,region_14,Male,sourcing,2,27,3,No,No,48,No
2.0,Bachelor's,Operations,region_7,Female,other,1,30,5,No,No,57,No
5.0,Master's & above,Operations,region_13,Male,other,1,55,13,Yes,No,62,Yes
3.0,Bachelor's,Technology,region_2,Female,other,1,38,2,Yes,No,76,No
3.0,Master's & above,Technology,region_11,Female,other,1,31,1,No,No,84,No
3.0,Bachelor's,Analytics,region_2,Male,sourcing,1,45,5,Yes,No,90,No
4.0,Bachelor's,Sales & Marketing,region_28,Female,other,1,26,2,Yes,No,56,No
3.0,Bachelor's,Operations,region_22,Female,sourcing,2,28,1,No,No,57,No
3.0,Bachelor's,Finance,region_13,Male,other,1,33,9,No,No,59,No
5.0,Below Secondary,Finance,region_2,Male,sourcing,2,23,2,Yes,No,58,No
3.0,Bachelor's,Sales & Marketing,region_22,Male,sourcing,3,24,2,No,No,50,No
3.0,Master's & above,Finance,region_2,Female,other,1,34,10,No,No,60,No
5.0,Bachelor's,Technology,region_13,Female,other,1,31,4,Yes,No,75,Yes
5.0,Master's & above,Sales & Marketing,region_10,Male,other,1,35,6,Yes,No,47,Yes
3.0,Master's & above,Sales & Marketing,region_13,Male,other,1,32,4,No,No,53,No
1.0,Master's & above,Procurement,region_2,Female,sourcing,1,48,19,No,No,72,No
2.0,Bachelor's,Sales & Marketing,region_28,Male,sourcing,1,32,4,No,No,53,No
2.0,Bachelor's,Sales & Marketing,region_20,Male,other,2,26,3,No,No,52,No
3.0,Bachelor's,Sales & Marketing,region_27,Female,other,2,25,1,Yes,No,49,No
3.0,Bachelor's,Procurement,region_2,Female,sourcing,1,42,5,No,No,70,No
3.0,Bachelor's,Analytics,region_1,Male,other,2,28,1,No,No,92,No
4.0,Bachelor's,Sales & Marketing,region_15,Male,sourcing,1,34,9,No,No,53,No
3.0,Bachelor's,R&D,region_11,Male,sourcing,1,28,1,Yes,No,78,No
3.0,Bachelor's,Sales & Marketing,region_2,Male,sourcing,1,59,5,Yes,No,47,No
4.0,Bachelor's,Procurement,region_22,Male,sourcing,1,30,6,Yes,No,71,No
1.0,Bachelor's,Sales & Marketing,region_32,Male,sourcing,1,26,3,No,No,49,No
4.0,Bachelor's,Legal,region_7,Male,sourcing,1,34,2,Yes,No,59,No
3.0,Bachelor's,Sales & Marketing,region_7,Male,other,2,23,1,No,No,48,No
5.0,Bachelor's,Sales & Marketing,region_11,Male,sourcing,1,33,4,No,No,48,No
3.0,Bachelor's,Sales & Marketing,region_2,Male,other,1,48,7,Yes,No,50,Yes
1.0,Bachelor's,R&D,region_27,Male,sourcing,1,29,7,No,No,85,No
5.0,Master's & above,Technology,region_22,Male,sourcing,1,32,7,No,No,92,Yes
3.0,Bachelor's,Operations,region_15,Male,other,2,36,7,No,No,62,No
3.0,Bachelor's,Operations,region_15,Male,sourcing,1,35,4,No,Yes,72,Yes
4.0,Master's & above,Technology,region_10,Male,other,1,46,9,Yes,No,81,No
3.0,Bachelor's,Operations,region_34,Male,other,1,29,2,No,No,58,No
5.0,Bachelor's,Sales & Marketing,region_22,Male,sourcing,1,27,2,Yes,No,52,No
1.0,Bachelor's,Sales & Marketing,region_7,Male,other,2,31,7,No,No,53,No
2.0,Bachelor's,Sales & Marketing,region_6,Male,other,1,42,4,No,No,54,No
5.0,Bachelor's,Sales & Marketing,region_7,Male,other,1,49,5,Yes,No,44,No
3.0,Bachelor's,Operations,region_27,Male,sourcing,1,32,5,No,No,62,No
3.0,Bachelor's,Sales & Marketing,region_2,Male,other,2,33,5,No,No,52,No
3.0,Bachelor's,Sales & Marketing,region_2,Male,other,1,39,8,No,No,61,Yes
3.0,Bachelor's,HR,region_27,Male,other,2,26,1,Yes,No,49,No
1.0,Bachelor's,Procurement,region_2,Male,other,1,39,10,Yes,No,70,Yes
3.0,Bachelor's,Operations,region_2,Female,sourcing,1,23,1,Yes,No,58,No
3.0,Bachelor's,Procurement,region_15,Female,other,1,31,7,No,No,72,No
3.0,Bachelor's,Sales & Marketing,region_7,Male,sourcing,2,54,5,No,No,47,No
3.0,Bachelor's,Analytics,region_24,Male,sourcing,1,29,2,No,No,81,No
3.0,Bachelor's,Sales & Marketing,region_28,Female,other,1,26,1,Yes,No,51,No
3.0,Bachelor's,HR,region_26,Male,other,1,31,5,No,No,49,No
2.0,Bachelor's,Technology,region_25,Male,sourcing,2,32,5,No,No,92,Yes
1.0,Master's & above,Procurement,region_2,Male,sourcing,1,56,29,No,No,64,No
5.0,Master's & above,Sales & Marketing,region_23,Male,other,1,39,3,Yes,No,52,No
4.0,Bachelor's,Operations,region_22,Male,other,1,39,8,No,No,58,No
1.0,Bachelor's,Sales & Marketing,region_31,Male,sourcing,1,26,2,No,No,52,No
4.0,Bachelor's,Operations,region_16,Female,sourcing,1,32,2,Yes,No,61,Yes
3.0,Bachelor's,Analytics,region_28,Male,sourcing,1,36,8,No,No,85,No
5.0,Bachelor's,Operations,region_2,Male,other,1,27,3,Yes,No,60,No
3.0,Bachelor's,Operations,region_22,Female,other,1,35,5,No,No,63,No
1.0,Master's & above,Sales & Marketing,region_15,Male,other,1,44,7,No,No,48,No
5.0,Bachelor's,Technology,region_7,Female,other,1,27,3,Yes,No,75,Yes
3.0,Bachelor's,Sales & Marketing,region_7,Male,other,4,31,2,No,No,48,No
3.0,Bachelor's,Operations,region_25,Male,sourcing,1,29,3,Yes,No,62,No
4.0,Bachelor's,Procurement,region_22,Male,sourcing,1,27,3,Yes,No,69,No
1.0,Master's & above,Sales & Marketing,region_22,Female,sourcing,1,32,6,No,No,49,No
5.0,Bachelor's,Finance,region_2,Male,other,3,33,7,No,No,53,No
2.0,Bachelor's,Sales & Marketing,region_3,Male,other,1,27,4,No,No,49,No
3.0,Bachelor's,R&D,region_2,Male,other,1,36,5,No,No,87,No
5.0,Master's & above,Analytics,region_7,Male,other,1,34,7,No,No,82,Yes
3.0,Bachelor's,Procurement,region_2,Female,other,1,24,1,Yes,No,70,No
5.0,Bachelor's,Operations,region_13,Male,sourcing,2,34,4,Yes,No,60,No
3.0,Bachelor's,Sales & Marketing,region_14,Male,other,1,42,11,No,No,53,No
2.0,Bachelor's,Technology,region_2,Male,sourcing,1,39,7,No,No,81,No
3.0,Bachelor's,Sales & Marketing,region_1,Male,sourcing,1,30,2,No,No,56,No
1.0,Below Secondary,Technology,region_2,Female,other,1,23,2,No,No,79,No
1.0,Bachelor's,Finance,region_23,Male,other,1,33,7,Yes,No,60,Yes
4.0,Master's & above,Technology,region_2,Female,sourcing,1,46,15,No,No,77,No
5.0,Bachelor's,Procurement,region_2,Male,other,3,25,2,No,No,71,No
3.0,Bachelor's,Analytics,region_22,Male,sourcing,2,28,5,Yes,No,84,No
5.0,Bachelor's,Technology,region_26,Male,other,1,32,6,No,No,85,Yes
4.0,Bachelor's,Finance,region_2,Female,other,1,30,2,Yes,No,75,Yes
5.0,Bachelor's,Operations,region_15,Male,other,2,31,3,No,No,55,No
4.0,Bachelor's,Sales & Marketing,region_27,Male,sourcing,2,32,5,No,No,45,No
5.0,Master's & above,Sales & Marketing,region_11,Male,other,1,43,14,Yes,No,49,No
3.0,Bachelor's,Operations,region_15,Male,other,1,27,6,Yes,No,60,No
2.0,Bachelor's,HR,region_13,Male,other,1,34,6,No,No,51,No
3.0,Bachelor's,Technology,region_23,Male,sourcing,2,28,4,No,No,78,No
4.0,Bachelor's,HR,region_13,Male,sourcing,1,32,3,No,No,48,No
4.0,Master's & above,Sales & Marketing,region_28,Male,other,1,33,3,Yes,No,49,Yes
4.0,Bachelor's,Analytics,region_7,Male,other,1,27,2,No,No,85,No
3.0,Bachelor's,Procurement,region_2,Female,other,3,28,1,No,No,65,No
2.0,Master's & above,Sales & Marketing,region_2,Male,other,1,36,3,Yes,No,50,No
2.0,Bachelor's,Sales & Marketing,region_22,Male,sourcing,1,27,1,No,No,46,No
3.0,Bachelor's,Operations,region_7,Female,other,1,25,1,No,No,61,No
4.0,Master's & above,Technology,region_27,Male,sourcing,1,46,5,Yes,No,80,No
3.0,Bachelor's,Technology,region_2,Female,other,1,26,3,No,No,78,No
3.0,Bachelor's,Sales & Marketing,region_22,Female,sourcing,2,30,6,No,No,50,No
2.0,Bachelor's,Sales & Marketing,region_2,Male,other,2,32,7,No,No,47,No
4.0,Bachelor's,Operations,region_15,Female,other,1,33,2,Yes,No,59,No
4.0,Bachelor's,Sales & Marketing,region_12,Male,sourcing,1,35,10,No,No,47,No
5.0,Bachelor's,Analytics,region_7,Male,sourcing,1,37,3,No,No,83,No
5.0,Bachelor's,Procurement,region_6,Male,sourcing,5,25,2,Yes,No,68,No
4.0,Bachelor's,Finance,region_2,Male,other,3,30,3,Yes,No,63,No
3.0,Bachelor's,Analytics,region_29,Male,sourcing,1,42,13,No,No,87,No
3.0,Bachelor's,Operations,region_7,Male,other,1,32,4,Yes,Yes,58,Yes
3.0,Bachelor's,Operations,region_32,Male,sourcing,1,30,2,Yes,No,57,No
1.0,Master's & above,Sales & Marketing,region_31,Male,other,1,35,10,No,No,49,No
3.0,Master's & above,Sales & Marketing,region_25,Male,other,1,37,6,Yes,No,50,Yes
3.0,Master's & above,Technology,region_7,Male,other,1,43,6,No,No,75,No
3.0,Bachelor's,Sales & Marketing,region_27,Male,other,1,37,10,No,No,54,No
3.0,Bachelor's,Sales & Marketing,region_22,Male,sourcing,1,31,1,No,No,49,No
5.0,Bachelor's,Sales & Marketing,region_14,Male,other,1,37,5,No,No,51,No
4.0,Master's & above,Procurement,region_2,Male,other,4,40,9,No,No,66,No
3.0,Bachelor's,Finance,region_27,Female,other,1,25,2,No,No,60,No
3.0,Bachelor's,Legal,region_22,Male,sourcing,1,33,4,No,No,59,No
3.0,Bachelor's,Sales & Marketing,region_27,Male,other,1,27,1,No,No,51,No
1.0,Bachelor's,Procurement,region_2,Female,sourcing,3,32,8,No,No,71,No
1.0,Bachelor's,Sales & Marketing,region_2,Male,sourcing,1,46,3,No,No,51,No
3.0,Bachelor's,Analytics,region_26,Male,other,1,40,4,Yes,No,88,No
1.0,Bachelor's,Technology,region_11,Male,other,1,34,7,No,No,75,No
4.0,Master's & above,Operations,region_7,Female,other,1,33,8,Yes,No,60,No
4.0,Bachelor's,Technology,region_4,Female,other,3,35,4,No,No,81,No
2.0,Bachelor's,Technology,region_31,Female,other,1,27,2,No,No,79,No
5.0,Bachelor's,Sales & Marketing,region_30,Male,sourcing,1,38,8,Yes,No,55,No
4.0,Bachelor's,Sales & Marketing,region_26,Male,other,1,28,2,Yes,No,49,No
4.0,Bachelor's,Procurement,region_2,Male,sourcing,1,44,14,No,No,72,No
3.0,Master's & above,Procurement,region_7,Female,other,1,35,6,No,No,72,No
4.0,Bachelor's,Finance,region_28,Male,sourcing,2,29,2,No,No,59,No
5.0,Master's & above,R&D,region_2,Male,sourcing,3,43,5,Yes,No,84,No
4.0,Master's & above,Procurement,region_22,Male,other,1,30,5,No,No,69,No
1.0,Bachelor's,Sales & Marketing,region_27,Male,sourcing,5,28,2,No,No,44,No
1.0,Bachelor's,Sales & Marketing,region_5,Male,other,1,48,3,No,No,50,No
3.0,Bachelor's,Sales & Marketing,region_13,Male,sourcing,1,58,29,No,No,48,No
5.0,Master's & above,Operations,region_13,Female,other,1,47,3,Yes,No,59,No
3.0,Bachelor's,Sales & Marketing,region_25,Female,other,1,29,1,No,No,51,No
2.0,Bachelor's,Sales & Marketing,region_7,Male,sourcing,1,29,3,Yes,No,54,Yes
2.0,Bachelor's,HR,region_22,Male,other,1,24,2,No,No,50,No
3.0,Bachelor's,Technology,region_16,Female,other,1,25,1,No,No,81,No
4.0,Bachelor's,Operations,region_15,Male,other,1,34,3,No,No,62,No
5.0,Bachelor's,Analytics,region_32,Male,other,1,35,8,Yes,No,86,No
5.0,Bachelor's,Sales & Marketing,region_7,Male,other,1,25,6,No,No,47,No
5.0,Below Secondary,Technology,region_27,Male,sourcing,2,23,2,Yes,No,80,No
3.0,Master's & above,Procurement,region_22,Male,sourcing,1,50,24,No,No,72,No
5.0,Bachelor's,Sales & Marketing,region_16,Male,other,1,43,3,No,No,48,No
3.0,Bachelor's,Technology,region_28,Male,other,1,27,4,Yes,No,81,No
3.0,Bachelor's,Sales & Marketing,region_1,Male,other,1,28,1,Yes,No,48,No
5.0,Master's & above,Finance,region_4,Male,sourcing,1,35,7,Yes,No,57,No
4.0,Bachelor's,Sales & Marketing,region_7,Male,other,1,28,4,No,No,52,No
3.0,Master's & above,Sales & Marketing,region_22,Male,other,1,47,12,No,No,52,No
3.0,Bachelor's,Operations,region_27,Male,sourcing,1,34,1,No,No,56,No
1.0,Master's & above,Sales & Marketing,region_25,Male,sourcing,1,38,12,No,No,50,No
4.0,Bachelor's,HR,region_15,Male,other,1,29,5,Yes,No,49,No
4.0,Bachelor's,Technology,region_4,Male,sourcing,1,29,5,No,No,79,No
3.0,Master's & above,Analytics,region_4,Male,sourcing,1,35,10,No,No,84,Yes
4.0,Bachelor's,Operations,region_7,Male,other,1,42,11,No,No,58,No
3.0,Master's & above,Operations,region_13,Female,other,1,43,6,No,No,52,No
3.0,Bachelor's,Operations,region_31,Male,other,1,41,6,No,No,64,No
3.0,Master's & above,Finance,region_2,Female,sourcing,1,33,4,Yes,No,59,No
3.0,Bachelor's,Sales & Marketing,region_6,Female,other,1,29,1,Yes,No,49,No
5.0,Bachelor's,Operations,region_8,Female,other,1,29,4,Yes,No,63,No
3.0,Bachelor's,Operations,region_2,Male,other,1,44,4,No,No,60,No
4.0,Master's & above,Sales & Marketing,region_22,Male,sourcing,1,36,7,Yes,No,47,No
3.0,Bachelor's,Sales & Marketing,region_26,Male,sourcing,1,28,2,No,No,49,No
3.0,Master's & above,R&D,region_22,Male,other,4,31,1,No,No,84,No
3.0,Master's & above,Procurement,region_28,Male,sourcing,2,36,7,No,No,68,No
3.0,Bachelor's,Procurement,region_11,Male,sourcing,1,30,3,No,No,70,No
5.0,Bachelor's,Procurement,region_14,Female,other,1,37,8,Yes,No,67,No
5.0,Bachelor's,Finance,region_2,Male,other,1,33,6,Yes,No,59,Yes
5.0,Master's & above,Operations,region_22,Male,sourcing,1,35,10,Yes,No,60,No
3.0,Master's & above,Analytics,region_25,Male,other,1,36,2,No,No,83,No
5.0,Bachelor's,Operations,region_6,Female,other,1,28,6,Yes,No,61,No
4.0,Master's & above,Finance,region_22,Female,other,1,35,9,Yes,No,54,No
4.0,Bachelor's,Operations,region_22,Female,other,1,24,2,No,No,65,No
4.0,Master's & above,Sales & Marketing,region_1,Female,sourcing,1,33,3,No,No,50,No
3.0,Bachelor's,Sales & Marketing,region_25,Male,sourcing,3,30,6,No,No,51,No
3.0,Bachelor's,Procurement,region_13,Female,sourcing,1,42,13,Yes,No,73,No
2.0,Master's & above,Analytics,region_4,Male,sourcing,1,31,6,No,No,82,No
3.0,Master's & above,Sales & Marketing,region_2,Female,sourcing,1,38,9,No,No,50,No
3.0,Master's & above,Procurement,region_15,Female,other,1,38,4,No,No,69,No
1.0,Bachelor's,Sales & Marketing,region_5,Male,other,2,43,15,No,No,50,No
4.0,Master's & above,Technology,region_23,Female,sourcing,1,32,10,Yes,No,82,No
4.0,Bachelor's,Legal,region_2,Male,other,3,59,17,No,No,61,No
3.0,Master's & above,Sales & Marketing,region_2,Female,sourcing,2,55,17,No,No,54,No
3.0,Bachelor's,Sales & Marketing,region_17,Male,sourcing,1,28,5,No,No,47,No
5.0,Bachelor's,Operations,region_11,Male,sourcing,1,39,9,Yes,No,57,No
4.0,Bachelor's,Operations,region_19,Female,other,1,40,2,Yes,No,60,No
5.0,Master's & above,Operations,region_15,Male,other,1,39,12,No,No,60,No
1.0,Bachelor's,Technology,region_22,Male,other,1,23,2,No,No,76,No
3.0,Bachelor's,Operations,region_7,Male,other,1,31,1,Yes,No,59,Yes
2.0,Master's & above,Sales & Marketing,region_16,Male,other,2,33,9,No,No,48,No
2.0,Bachelor's,Sales & Marketing,region_7,Male,other,1,38,3,Yes,No,48,No
2.0,Master's & above,Sales & Marketing,region_7,Male,sourcing,1,54,6,Yes,No,51,No
3.0,Bachelor's,Analytics,region_22,Female,sourcing,2,30,4,Yes,No,90,No
1.0,Bachelor's,Sales & Marketing,region_11,Male,other,1,35,10,No,No,49,No
4.0,Bachelor's,HR,region_2,Male,other,1,29,4,Yes,No,49,No
5.0,Bachelor's,Operations,region_22,Female,other,1,28,3,Yes,No,61,No
4.0,Master's & above,Technology,region_2,Male,sourcing,1,44,15,Yes,No,85,No
3.0,Bachelor's,Operations,region_22,Male,other,3,34,5,Yes,No,59,Yes
5.0,Master's & above,Finance,region_7,Male,sourcing,1,45,19,Yes,No,63,No
3.0,Master's & above,Procurement,region_22,Male,sourcing,1,35,7,Yes,No,70,No
3.0,Bachelor's,Analytics,region_27,Male,other,1,32,3,No,No,81,No
5.0,Master's & above,Technology,region_11,Male,other,1,39,13,No,No,80,No
5.0,Bachelor's,Operations,region_2,Female,sourcing,1,32,3,Yes,No,60,Yes
1.0,Bachelor's,Analytics,region_13,Male,other,1,39,8,No,No,85,No
3.0,Below Secondary,Technology,region_26,Female,other,1,23,2,Yes,No,85,No
1.0,Bachelor's,Sales & Marketing,region_9,Male,other,1,32,4,Yes,No,51,No
1.0,Master's & above,HR,region_22,Male,other,1,34,10,No,No,52,No
4.0,Bachelor's,Sales & Marketing,region_28,Male,other,1,41,2,No,No,53,No
5.0,Master's & above,Sales & Marketing,region_2,Female,sourcing,1,42,3,Yes,No,51,Yes
5.0,Bachelor's,Sales & Marketing,region_2,Male,sourcing,1,30,8,Yes,No,50,No
4.0,Master's & above,HR,region_2,Female,other,1,39,7,Yes,No,48,Yes
3.0,Master's & above,HR,region_2,Female,sourcing,1,48,17,No,No,45,No
3.0,Bachelor's,Sales & Marketing,region_2,Male,sourcing,1,54,18,No,No,51,No
3.0,Bachelor's,Sales & Marketing,region_2,Male,sourcing,2,30,2,No,No,47,No
3.0,Bachelor's,Sales & Marketing,region_13,Male,other,1,34,7,Yes,No,50,No
3.0,Bachelor's,Sales & Marketing,region_19,Male,other,1,34,4,Yes,No,48,No
3.0,Bachelor's,Sales & Marketing,region_11,Male,sourcing,1,35,2,No,No,49,No
3.0,Bachelor's,Operations,region_27,Female,other,1,23,1,No,No,58,No
5.0,Bachelor's,Analytics,region_13,Male,other,1,29,6,No,No,83,No
2.0,Master's & above,Technology,region_22,Male,other,2,35,5,No,No,74,No
3.0,Master's & above,Technology,region_2,Male,other,1,54,8,No,No,77,No
3.0,Bachelor's,HR,region_16,Male,other,1,30,5,No,No,48,No
5.0,Bachelor's,Technology,region_3,Male,other,2,28,3,Yes,No,79,Yes
5.0,Bachelor's,Operations,region_13,Male,sourcing,1,40,11,Yes,No,56,No
5.0,Master's & above,HR,region_2,Male,other,1,58,15,Yes,No,49,No
3.0,Bachelor's,Sales & Marketing,region_20,Male,other,1,26,1,No,No,49,No
4.0,Bachelor's,Operations,region_22,Female,other,1,26,3,No,No,63,No
1.0,Below Secondary,HR,region_2,Female,other,1,25,2,No,No,55,No
5.0,Bachelor's,Operations,region_13,Female,other,1,32,7,Yes,No,61,No
1.0,Bachelor's,Sales & Marketing,region_2,Female,sourcing,2,34,5,No,No,55,No
3.0,Below Secondary,Technology,region_27,Male,sourcing,1,26,1,No,No,83,Yes
3.0,Master's & above,Procurement,region_27,Female,other,1,43,13,No,No,71,No
4.0,Master's & above,Operations,region_22,Female,sourcing,1,40,4,Yes,No,57,No
5.0,Bachelor's,Operations,region_2,Female,other,1,54,16,No,No,63,No
2.0,Bachelor's,Analytics,region_31,Female,other,1,34,5,No,No,83,No
3.0,Bachelor's,Procurement,region_2,Female,other,1,32,7,Yes,No,71,No
2.0,Bachelor's,Sales & Marketing,region_34,Male,sourcing,1,30,8,No,No,48,No
3.0,Bachelor's,Operations,region_22,Female,sourcing,1,34,4,No,No,61,No
4.0,Bachelor's,Operations,region_32,Male,sourcing,1,29,2,No,No,58,No
5.0,Master's & above,Analytics,region_7,Male,other,1,37,10,No,No,87,No
3.0,Master's & above,Procurement,region_2,Male,other,2,57,23,No,No,72,No
1.0,Bachelor's,Sales & Marketing,region_2,Female,sourcing,2,44,14,No,No,52,No
2.0,Bachelor's,Operations,region_29,Female,other,1,38,5,No,No,59,No
5.0,Bachelor's,Sales & Marketing,region_11,Male,other,1,33,4,Yes,Yes,49,No
3.0,Bachelor's,Sales & Marketing,region_30,Male,other,1,50,7,No,No,47,No
4.0,Bachelor's,Sales & Marketing,region_4,Male,other,1,37,10,No,No,49,No
4.0,Bachelor's,Operations,region_22,Female,other,1,51,16,No,No,55,No
5.0,Master's & above,Procurement,region_20,Female,other,1,33,7,Yes,No,68,No
4.0,Master's & above,Technology,region_31,Male,sourcing,1,40,9,No,No,76,No
3.0,Bachelor's,Technology,region_7,Female,sourcing,2,27,4,Yes,No,81,No
3.0,Bachelor's,Sales & Marketing,region_29,Female,sourcing,1,26,4,Yes,No,50,No
3.0,Bachelor's,Analytics,region_2,Male,other,1,30,11,No,No,87,No
3.0,Bachelor's,Analytics,region_7,Male,sourcing,1,30,5,No,No,79,No
4.0,Master's & above,R&D,region_25,Male,other,1,38,9,Yes,No,84,No
3.0,Bachelor's,Analytics,region_31,Female,other,1,26,1,No,No,86,No
2.0,Bachelor's,Procurement,region_21,Female,other,2,28,5,Yes,No,66,No
5.0,Bachelor's,Operations,region_22,Male,other,1,33,5,Yes,No,57,Yes
4.0,Master's & above,HR,region_2,Male,sourcing,1,42,6,No,No,49,No
2.0,Bachelor's,Sales & Marketing,region_2,Female,sourcing,1,35,3,No,No,50,No
4.0,Bachelor's,Sales & Marketing,region_9,Male,other,1,24,2,Yes,No,44,No
5.0,Master's & above,Sales & Marketing,region_27,Male,sourcing,1,34,2,Yes,No,51,No
3.0,Master's & above,Sales & Marketing,region_2,Male,other,1,50,10,No,No,44,No
3.0,Master's & above,HR,region_22,Male,other,1,37,8,No,No,46,No
3.0,Master's & above,Technology,region_25,Male,sourcing,1,35,7,No,No,82,No
3.0,Bachelor's,Analytics,region_15,Male,other,1,29,8,No,No,92,Yes
4.0,Bachelor's,Sales & Marketing,region_11,Male,sourcing,1,37,10,No,No,52,No
5.0,Master's & above,Operations,region_11,Male,other,1,37,9,No,No,61,No
2.0,Master's & above,Analytics,region_4,Male,sourcing,2,35,3,Yes,No,78,No
1.0,Master's & above,Procurement,region_2,Female,other,1,34,9,No,No,70,No
4.0,Bachelor's,Operations,region_34,Male,other,1,26,1,Yes,No,59,No
5.0,Master's & above,HR,region_2,Female,other,1,44,5,No,No,50,No
3.0,Bachelor's,Operations,region_13,Male,other,2,37,9,Yes,No,61,No
3.0,Bachelor's,Sales & Marketing,region_25,Male,other,1,32,6,No,No,52,No
1.0,Bachelor's,HR,region_34,Male,other,1,26,2,No,No,47,No
3.0,Master's & above,Legal,region_2,Male,sourcing,1,46,7,No,No,57,No
3.0,Bachelor's,Technology,region_15,Male,other,1,43,11,No,No,86,No
3.0,Bachelor's,Operations,region_15,Male,sourcing,1,35,10,No,No,60,No
3.0,Bachelor's,Finance,region_2,Male,other,3,43,6,No,No,60,No
3.0,Bachelor's,Technology,region_2,Female,other,1,23,1,Yes,No,78,No
1.0,Bachelor's,Operations,region_2,Female,sourcing,1,38,8,No,No,57,No
1.0,Bachelor's,Procurement,region_2,Male,other,1,27,2,No,No,71,No
3.0,Master's & above,Finance,region_2,Male,other,2,38,10,No,No,60,No
4.0,Bachelor's,Sales & Marketing,region_22,Male,sourcing,2,29,3,Yes,No,54,No
3.0,Bachelor's,Sales & Marketing,region_21,Male,other,3,32,3,No,No,50,No
3.0,Bachelor's,Sales & Marketing,region_7,Male,sourcing,1,42,3,No,No,48,No
5.0,Master's & above,Sales & Marketing,region_2,Male,sourcing,1,48,3,No,No,49,No
1.0,Master's & above,Procurement,region_7,Male,sourcing,1,35,2,No,No,62,No
3.0,Master's & above,Sales & Marketing,region_10,Female,sourcing,1,36,2,No,No,52,No
3.0,Master's & above,Sales & Marketing,region_1,Male,other,1,30,7,No,No,48,No
5.0,Bachelor's,Operations,region_32,Female,sourcing,1,32,5,No,No,58,No
5.0,Bachelor's,Procurement,region_23,Male,other,1,29,3,No,No,86,Yes
4.0,Bachelor's,Operations,region_3,Male,sourcing,1,26,1,No,No,60,No
